player_id,name,matched,match_method,provider,league,source_name,source_id,source_url,team,games,points,save_percentage
2026-206-filip-novak,Filip Novak,false,not_configured,,,,,,,,,
2026-207-noel-pakarinen,Noel Pakarinen,false,unmatched,,,,,,,,,
2026-208-logan-stuart,Logan Stuart,false,not_configured,,,,,,,,,
2026-209-tobias-krestan,Tobias Krestan,true,exact_name,swehockey,Sweden Jrs.,Tobias Krestan,tobiaskrestan,https://stats.swehockey.se/Teams/Info/PlayersByTeam/18269,HV 71,21,18,
2026-210-james-rieber,James Rieber,false,not_configured,,,,,,,,,
2026-211-artem-prima,Artem Prima,false,not_configured,,,,,,,,,
2026-212-ryan-cameron,Ryan Cameron,false,not_configured,,,,,,,,,
2026-213-max-laatikainen,Max Laatikainen,false,unmatched,,,,,,,,,
2026-214-ondrej-ruml,Ondrej Ruml,false,not_configured,,,,,,,,,
2026-215-alexandre-raymond,Alexandre Raymond,false,not_configured,,,,,,,,,
2026-216-cullen-mccrate,Cullen McCrate,false,not_configured,,,,,,,,,
2026-217-louis-antoine-denault,Louis-Antoine Denault,false,not_configured,,,,,,,,,
2026-218-max-vilen,Max Vilen,false,not_configured,,,,,,,,,
2026-219-mikhail-cherepanov,Mikhail Cherepanov,false,not_configured,,,,,,,,,
2026-220-john-parsons,John Parsons,false,not_configured,,,,,,,,,
2026-221-jean-samuel-daigneault,Jean-Samuel Daigneault,false,not_configured,,,,,,,,,
2026-222-quinn-mckenzie,Quinn McKenzie,false,not_configured,,,,,,,,,
2026-223-lucas-ambrosio,Lucas Ambrosio,false,not_configured,,,,,,,,,
2026-224-tyler-deakos,Tyler Deakos,false,not_configured,,,,,,,,,
