player_id,name,matched,source_name,source,source_id,source_url,league,team,games,goals,assists,points,regular_season
2026-056-yuri-ivanov,Yuri Ivanov,true,Yuri Ivanov,eliteprospects-league-goalie,2026-mhl-playoffs-yuri-ivanov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs?tab=goalies,MHL,MHK Spartak Moskva,16,0,0,0,false
2026-057-timofei-runtso,Timofei Runtso,false,,,,,,,,,,,
2026-058-rudolfs-berzkalns,Rudolfs Berzkalns,false,,,,,,,,,,,
2026-059-jakub-vanecek,Jakub Vanecek,false,,,,,,,,,,,
2026-060-alexander-bilecki,Alexander Bilecki,false,,,,,,,,,,,
2026-061-wiggo-sorensson,Wiggo Sorensson,false,,,,,,,,,,,
2026-062-martin-psohlavec,Martin Psohlavec,false,,,,,,,,,,,
2026-064-benjamin-macbeath,Benjamin MacBeath,false,,,,,,,,,,,
2026-065-joe-iginla,Joe Iginla,false,,,,,,,,,,,
2026-066-samu-alalauri,Samu Alalauri,false,,,,,,,,,,,
2026-067-danai-shaiikov,Danai Shaiikov,false,,,,,,,,,,,
2026-068-zachary-lansard,Zachary Lansard,false,,,,,,,,,,,
2026-069-ethan-mackenzie,Ethan MacKenzie,false,,,,,,,,,,,
2026-070-dmitri-borichev,Dmitri Borichev,true,Dmitri Borichev,eliteprospects_pdf,2026-ep-pdf-page-141,Draft26.pdf#page=141,MHL,Loko-76 Yaroslavl,24,0,0,0,true
2026-070-dmitri-borichev,Dmitri Borichev,true,Dmitri Borichev,eliteprospects-league-goalie,2026-mhl-regular-dmitri-borichev,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,MHL,Loko-76 Yaroslavl,24,0,0,0,true
2026-071-samuel-hrenak,Samuel Hrenak,false,,,,,,,,,,,
2026-072-adam-nemec,Adam Nemec,false,,,,,,,,,,,
2026-073-zach-olsen,Zach Olsen,false,,,,,,,,,,,
2026-074-beckett-hamilton,Beckett Hamilton,false,,,,,,,,,,,
2026-075-luke-schairer,Luke Schairer,false,,,,,,,,,,,
2026-076-mans-gudmundsson,Mans Gudmundsson,false,,,,,,,,,,,
2026-077-charlie-morrison,Charlie Morrison,false,,,,,,,,,,,
2026-078-dmitri-ivchenko,Dmitri Ivchenko,true,Dmitri Ivchenko,eliteprospects-league-goalie,2026-mhl-regular-dmitri-ivchenko,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,MHL,Omskie Yastreby,19,0,0,0,true
2026-079-michal-orsulak,Michal Orsulak,false,,,,,,,,,,,
2026-080-blake-zielinski,Blake Zielinski,false,,,,,,,,,,,
2026-081-tomas-chrenko,Tomas Chrenko,false,,,,,,,,,,,
2026-082-rian-chudzinski,Rian Chudzinski,false,,,,,,,,,,,
2026-083-adam-andersson,Adam Andersson,false,,,,,,,,,,,
2026-084-malcom-gastrin,Malcom Gastrin,false,,,,,,,,,,,
2026-085-juuso-ainasto,Juuso Ainasto,false,,,,,,,,,,,
2026-086-pierce-mbuyi,Pierce Mbuyi,false,,,,,,,,,,,
2026-087-oscar-holmertz,Oscar Holmertz,false,,,,,,,,,,,
2026-088-nils-bartholdsson,Nils Bartholdsson,false,,,,,,,,,,,
2026-089-yegor-rybkin,Yegor Rybkin,true,Yegor Rybkin,eliteprospects_pdf,2026-ep-pdf-page-249,Draft26.pdf#page=249,MHL,Chaika Nizhny Novgorod,11,0,0,0,true
2026-089-yegor-rybkin,Yegor Rybkin,true,Yegor Rybkin,eliteprospects-league-goalie,2026-mhl-regular-yegor-rybkin,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,MHL,Chaika Nizhny Novgorod,11,0,0,0,true
2026-090-tomas-kralovic,Tomas Kralovic,false,,,,,,,,,,,
2026-091-louis-felix-bourque,Louis Felix Bourque,false,,,,,,,,,,,
2026-092-benjamin-wilmott,Benjamin Wilmott,false,,,,,,,,,,,
2026-093-cooper-cleaves,Cooper Cleaves,false,,,,,,,,,,,
2026-094-alessandro-di-iorio,Alessandro Di Iorio,false,,,,,,,,,,,
2026-095-sean-burick,Sean Burick,false,,,,,,,,,,,
2026-096-adam-valentini,Adam Valentini,false,,,,,,,,,,,
2026-097-yaroslav-bryzgalov,Yaroslav Bryzgalov,false,,,,,,,,,,,
2026-098-jonas-kemps,Jonas Kemps,false,,,,,,,,,,,
2026-099-viktor-fedorov,Viktor Fedorov,true,Viktor Fedorov,flashscore,2026-vhl-regular-viktor-fyodorov,https://www.flashscore.ca/player/fyodorov-viktor/WYRc0Qo9/,VHL,Torpedo-Gorky NN,32,2,6,8,true
2026-099-viktor-fedorov,Viktor Fedorov,true,Viktor Fedorov,eliteprospects-league,2026-mhl-regular-viktor-fyodorov,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Chaika Nizhny Novgorod,18,3,7,10,true
2026-099-viktor-fedorov,Viktor Fedorov,true,Viktor Fedorov,eliteprospects-league,2026-mhl-playoffs-viktor-fyodorov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs,MHL,Chaika Nizhny Novgorod,17,6,4,10,false
2026-099-viktor-fedorov,Viktor Fedorov,true,Viktor Fedorov,eliteprospects-league,2026-khl-regular-viktor-fyodorov,https://www.eliteprospects.com/league/khl/stats/2025-2026,KHL,Torpedo Nizhny Novgorod,13,1,3,4,true
2026-100-egor-barabanov,Egor Barabanov,false,,,,,,,,,,,
2026-101-tyus-sparks,Tyus Sparks,false,,,,,,,,,,,
2026-102-spencer-bowes,Spencer Bowes,false,,,,,,,,,,,
2026-103-thomas-vandenberg,Thomas Vandenberg,false,,,,,,,,,,,
2026-104-matvei-kotkov,Matvei Kotkov,true,Matvei Kotkov,eliteprospects-league,2026-mhl-regular-matvei-kotkov,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Loko Yaroslavl,37,14,17,31,true
2026-104-matvei-kotkov,Matvei Kotkov,true,Matvei Kotkov,eliteprospects-league,2026-mhl-playoffs-matvei-kotkov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs,MHL,Loko Yaroslavl,18,9,6,15,false
2026-105-michael-berchild,Michael Berchild,false,,,,,,,,,,,
2026-106-jakub-floris,Jakub Floris,false,,,,,,,,,,,
2026-107-landon-nycz,Landon Nycz,false,,,,,,,,,,,
2026-108-adam-levac,Adam Levac,false,,,,,,,,,,,
2026-109-lincoln-kuehne,Lincoln Kuehne,false,,,,,,,,,,,
2026-110-elliot-lennon,Elliot Lennon,false,,,,,,,,,,,
2026-111-parker-von-richter,Parker Von Richter,false,,,,,,,,,,,
2026-112-kayden-lemire,Kayden Lemire,false,,,,,,,,,,,
2026-113-jonah-sivertson,Jonah Sivertson,false,,,,,,,,,,,
2026-114-patriks-plumins,Patriks Plumins,false,,,,,,,,,,,
2026-115-carl-axelsson,Carl Axelsson,false,,,,,,,,,,,
2026-116-zach-wooten,Zach Wooten,false,,,,,,,,,,,
2026-117-brayden-klimpke,Brayden Klimpke,false,,,,,,,,,,,
2026-118-justin-graf,Justin Graf,false,,,,,,,,,,,
2026-119-lavr-gashilov,Lavr Gashilov,true,Lavr Gashilov,eliteprospects-league,2026-mhl-regular-lavr-gashilov,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Avto Yekaterinburg,51,16,53,69,true
2026-119-lavr-gashilov,Lavr Gashilov,true,Lavr Gashilov,eliteprospects-league,2026-mhl-playoffs-lavr-gashilov,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs,MHL,Avto Yekaterinburg,15,3,5,8,false
2026-120-marek-sklenicka,Marek Sklenicka,false,,,,,,,,,,,
2026-121-evan-jardine,Evan Jardine,false,,,,,,,,,,,
2026-122-oscar-olsson,Oscar Olsson,false,,,,,,,,,,,
2026-123-vladimir-proskurin,Vladimir Proskurin,true,Vladimir Proskurin,eliteprospects_pdf,2026-ep-pdf-page-186,Draft26.pdf#page=186,MHL,MHK Atlant Mytishchi,41,0,0,0,true
2026-123-vladimir-proskurin,Vladimir Proskurin,true,Vladimir Proskurin,eliteprospects-league-goalie,2026-mhl-regular-vladimir-proskurin,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,MHL,MHK Atlant Mytishchi,41,0,0,0,true
2026-124-olivers-murnieks,Olivers Murnieks,false,,,,,,,,,,,
2026-125-ryder-fetterolf,Ryder Fetterolf,false,,,,,,,,,,,
2026-126-tobias-tvrznik,Tobias Tvrznik,false,,,,,,,,,,,
2026-127-brady-knowling,Brady Knowling,false,,,,,,,,,,,
2026-128-axel-elofsson,Axel Elofsson,false,,,,,,,,,,,
2026-129-connor-davis,Connor Davis,false,,,,,,,,,,,
2026-130-theodor-knights,Theodor Knights,false,,,,,,,,,,,
2026-131-finn-kearns,Finn Kearns,false,,,,,,,,,,,
2026-132-simon-katolicky,Simon Katolicky,false,,,,,,,,,,,
2026-133-andrew-robinson,Andrew Robinson,false,,,,,,,,,,,
2026-134-morgan-anderberg,Morgan Anderberg,false,,,,,,,,,,,
2026-135-alexandre-taillefer,Alexandre Taillefer,false,,,,,,,,,,,
2026-136-kent-sauer,Kent Sauer,false,,,,,,,,,,,
2026-137-filip-ruzicka,Filip Ruzicka,false,,,,,,,,,,,
2026-138-philip-hemmyr,Philip Hemmyr,false,,,,,,,,,,,
2026-139-nicholas-bogas,Nicholas Bogas,false,,,,,,,,,,,
2026-140-cole-tuminaro,Cole Tuminaro,false,,,,,,,,,,,
2026-141-vladimir-dravecky,Vladimir Dravecky,false,,,,,,,,,,,
2026-142-parker-snell,Parker Snell,false,,,,,,,,,,,
2026-143-beckham-edwards,Beckham Edwards,false,,,,,,,,,,,
2026-144-brian-mcfadden,Brian McFadden,false,,,,,,,,,,,
2026-145-vertti-svensk,Vertti Svensk,false,,,,,,,,,,,
2026-146-eric-frossard,Eric Frossard,false,,,,,,,,,,,
2026-147-florent-houle,Florent Houle,false,,,,,,,,,,,
2026-148-luken-huff,Luken Huff,false,,,,,,,,,,,
2026-149-daniil-rusakovich,Daniil Rusakovich,false,,,,,,,,,,,
2026-150-carter-stevens,Carter Stevens,false,,,,,,,,,,,
2026-151-harris-pangretitsch,Harris Pangretitsch,false,,,,,,,,,,,
2026-152-theodore-lechner,Theodore Lechner,false,,,,,,,,,,,
2026-153-giorgos-pantelas,Giorgos Pantelas,false,,,,,,,,,,,
2026-154-cooper-soller,Cooper Soller,false,,,,,,,,,,,
2026-155-ryan-brown,Ryan Brown,false,,,,,,,,,,,
2026-156-doman-szongoth,Doman Szongoth,false,,,,,,,,,,,
2026-157-jacob-vandeven,Jacob Vandeven,false,,,,,,,,,,,
2026-158-cooper-williams,Cooper Williams,false,,,,,,,,,,,
2026-159-will-mclaughlin,Will McLaughlin,false,,,,,,,,,,,
2026-160-matvei-nikonovich,Matvei Nikonovich,false,,,,,,,,,,,
2026-161-yaroslav-fedoseyev,Yaroslav Fedoseyev,true,Yaroslav Fedoseyev,eliteprospects-league,2026-mhl-regular-yaroslav-fedoseyev,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Belye Medvedi Chelyabinsk,24,2,11,13,true
2026-161-yaroslav-fedoseyev,Yaroslav Fedoseyev,true,Yaroslav Fedoseyev,eliteprospects-league,2026-khl-regular-yaroslav-fedoseyev,https://www.eliteprospects.com/league/khl/stats/2025-2026,KHL,Traktor Chelyabinsk,6,1,0,1,true
2026-162-andre-mondoux,Andre Mondoux,false,,,,,,,,,,,
2026-163-darian-anderson,Darian Anderson,false,,,,,,,,,,,
2026-164-bode-laylin,Bode Laylin,false,,,,,,,,,,,
2026-165-zachary-jovanovski,Zachary Jovanovski,false,,,,,,,,,,,
2026-166-ola-palme,Ola Palme,false,,,,,,,,,,,
2026-167-landon-hafele,Landon Hafele,false,,,,,,,,,,,
2026-168-vilho-vanhatalo,Vilho Vanhatalo,false,,,,,,,,,,,
2026-169-brody-pepoy,Brody Pepoy,false,,,,,,,,,,,
2026-170-roberto-henriquez,Roberto Henriquez,false,,,,,,,,,,,
2026-171-lars-steiner,Lars Steiner,false,,,,,,,,,,,
2026-172-luke-wilfley,Luke Wilfley,false,,,,,,,,,,,
2026-173-artyom-matyuk,Artyom Matyuk,true,Artyom Matyuk,eliteprospects-league,2026-mhl-regular-artyom-matyuk,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Chaika Nizhny Novgorod,54,13,26,39,true
2026-173-artyom-matyuk,Artyom Matyuk,true,Artyom Matyuk,eliteprospects-league,2026-mhl-playoffs-artyom-matyuk,https://www.eliteprospects.com/league/mhl/stats/2025-2026/playoffs,MHL,Chaika Nizhny Novgorod,11,2,6,8,false
2026-174-jake-gustafson,Jake Gustafson,false,,,,,,,,,,,
2026-175-luka-arkko,Luka Arkko,false,,,,,,,,,,,
2026-176-lucian-bernat,Lucian Bernat,false,,,,,,,,,,,
2026-177-alex-kostov,Alex Kostov,false,,,,,,,,,,,
2026-178-gleb-peshkov,Gleb Peshkov,true,Gleb Peshkov,eliteprospects-league-goalie,2026-mhl-regular-gleb-peshkov,https://www.eliteprospects.com/league/mhl/stats/2025-2026?tab=goalies,MHL,Taifun Primorsky Krai,47,0,0,0,true
2026-179-benjamin-cossette-ayotte,Benjamin Cossette Ayotte,false,,,,,,,,,,,
2026-180-caden-harvey,Caden Harvey,false,,,,,,,,,,,
2026-181-cole-zurawski,Cole Zurawski,false,,,,,,,,,,,
2026-182-anttoni-uronen,Anttoni Uronen,false,,,,,,,,,,,
2026-183-alexander-grunin,Alexander Grunin,true,Alexander Grunin,eliteprospects-league,2026-mhl-regular-alexander-grunin,https://www.eliteprospects.com/league/mhl/stats/2025-2026,MHL,Sibirskie Snaipery Novosibirsk,44,6,9,15,true
2026-184-samuel-eriksson,Samuel Eriksson,false,,,,,,,,,,,
2026-185-jonas-woo,Jonas Woo,false,,,,,,,,,,,
2026-186-stepan-shurygin,Stepan Shurygin,false,,,,,,,,,,,
2026-187-anton-emil-wilde-larsen,Anton Emil Wilde Larsen,false,,,,,,,,,,,
2026-188-dylan-dumont,Dylan Dumont,false,,,,,,,,,,,
2026-189-parker-trottier,Parker Trottier,false,,,,,,,,,,,
2026-190-wesley-royston,Wesley Royston,false,,,,,,,,,,,
2026-191-matthew-minchak,Matthew Minchak,false,,,,,,,,,,,
2026-192-noah-kosick,Noah Kosick,false,,,,,,,,,,,
2026-193-ivan-patrikhayev,Ivan Patrikhayev,true,Ivan Patrikhayev,nhl-central-scouting,2026-khl-regular-ivan-patrikhayev,https://media.nhl.com/site/vasset/public/attachments/2026/04/19700/2026%20NHL%20CS%20Final%20Rankings%20-%20ITL%20Skaters.pdf,KHL,CSKA Moscow,66,3,10,13,true
2026-193-ivan-patrikhayev,Ivan Patrikhayev,true,Ivan Patrikhayev,eliteprospects-team,2026-khl-playoffs-ivan-patrikhayev,https://www.eliteprospects.com/team/187/cska-moskva/stats/2025-2026/playoffs,KHL,CSKA Moscow,10,0,0,0,false
2026-194-alexander-ivanov,Alexander Ivanov,true,Alexander Ivanov,eliteprospects-league,2026-vhl-regular-alexander-ivanov,https://www.eliteprospects.com/league/vhl/stats/2025-2026,VHL,Bars Kazan,34,0,2,2,true
2026-194-alexander-ivanov,Alexander Ivanov,true,Alexander Ivanov,eliteprospects-league,2026-khl-regular-alexander-ivanov,https://www.eliteprospects.com/league/khl/stats/2025-2026,KHL,Ak Bars Kazan,7,0,0,0,true
2026-195-shawn-carrier,Shawn Carrier,false,,,,,,,,,,,
2026-196-myles-brosnan,Myles Brosnan,false,,,,,,,,,,,
2026-197-jasper-kuhta,Jasper Kuhta,false,,,,,,,,,,,
2026-198-rylan-singh,Rylan Singh,false,,,,,,,,,,,
2026-199-alofa-tunoa-ta-amu,Alofa Tunoa Ta'amu,false,,,,,,,,,,,
2026-200-william-sorbrand,William Sorbrand,false,,,,,,,,,,,
2026-201-alexander-karmanov,Alexander Karmanov,false,,,,,,,,,,,
2026-202-charlie-puglisi,Charlie Puglisi,false,,,,,,,,,,,
2026-203-colin-fitzgerald,Colin Fitzgerald,false,,,,,,,,,,,
2026-204-william-tomko,William Tomko,false,,,,,,,,,,,
2026-205-robert-cowan,Robert Cowan,false,,,,,,,,,,,
2026-206-filip-novak,Filip Novak,false,,,,,,,,,,,
2026-207-noel-pakarinen,Noel Pakarinen,false,,,,,,,,,,,
2026-208-logan-stuart,Logan Stuart,false,,,,,,,,,,,
2026-209-tobias-krestan,Tobias Krestan,false,,,,,,,,,,,
2026-210-james-rieber,James Rieber,false,,,,,,,,,,,
2026-211-artem-prima,Artem Prima,false,,,,,,,,,,,
2026-212-ryan-cameron,Ryan Cameron,false,,,,,,,,,,,
2026-213-max-laatikainen,Max Laatikainen,false,,,,,,,,,,,
2026-214-ondrej-ruml,Ondrej Ruml,false,,,,,,,,,,,
2026-215-alexandre-raymond,Alexandre Raymond,false,,,,,,,,,,,
2026-216-cullen-mccrate,Cullen McCrate,false,,,,,,,,,,,
2026-217-louis-antoine-denault,Louis-Antoine Denault,false,,,,,,,,,,,
2026-218-max-vilen,Max Vilen,false,,,,,,,,,,,
2026-219-mikhail-cherepanov,Mikhail Cherepanov,false,,,,,,,,,,,
2026-220-john-parsons,John Parsons,false,,,,,,,,,,,
2026-221-jean-samuel-daigneault,Jean-Samuel Daigneault,false,,,,,,,,,,,
2026-222-quinn-mckenzie,Quinn McKenzie,false,,,,,,,,,,,
2026-223-lucas-ambrosio,Lucas Ambrosio,false,,,,,,,,,,,
2026-224-tyler-deakos,Tyler Deakos,false,,,,,,,,,,,
