player_id,draft_year,team_id,team_name,round_number,overall_pick,drafted_from_team,drafted_from_league,source,source_id,source_url
2017-162-john-adams,2017,DET,Detroit Red Wings,6,162,Fargo,USHL,nhl_draft_api,2017-162,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-163-brett-davis,2017,DAL,Dallas Stars,6,163,Kootenay,WHL,nhl_draft_api,2017-163,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-164-reilly-webb,2017,DET,Detroit Red Wings,6,164,Hamilton,OHL,nhl_draft_api,2017-164,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-165-arnaud-durandeau,2017,NYI,New York Islanders,6,165,Halifax,QMJHL,nhl_draft_api,2017-165,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-166-brendan-de-jong,2017,CAR,Carolina Hurricanes,6,166,Portland,WHL,nhl_draft_api,2017-166,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-167-arvid-holm,2017,WPG,Winnipeg Jets,6,167,Karlskrona Jr.,Sweden Jrs.,nhl_draft_api,2017-167,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-168-olle-lycksell,2017,PHI,Philadelphia Flyers,6,168,Linkoping Jr.,Sweden Jrs.,nhl_draft_api,2017-168,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-169-nick-perbix,2017,TBL,Tampa Bay Lightning,6,169,Elk River,High School,nhl_draft_api,2017-169,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-170-jonathan-davidsson,2017,CBJ,Columbus Blue Jackets,6,170,Djurgarden,SWEDEN,nhl_draft_api,2017-170,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-171-d-artagnan-joly,2017,CGY,Calgary Flames,6,171,Baie Comeau,QMJHL,nhl_draft_api,2017-171,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-172-ryan-mcgregor,2017,TOR,Toronto Maple Leafs,6,172,Sarnia,OHL,nhl_draft_api,2017-172,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-173-cedric-pare,2017,BOS,Boston Bruins,6,173,Saint John,QMJHL,nhl_draft_api,2017-173,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-174-morgan-barron,2017,NYR,New York Rangers,6,174,St. Andrew's College,HIGH-ON,nhl_draft_api,2017-174,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-175-trenton-bourque,2017,STL,St. Louis Blues,6,175,Owen Sound,OHL,nhl_draft_api,2017-175,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-176-pavel-koltygin,2017,NSH,Nashville Predators,6,176,Drummondville,QMJHL,nhl_draft_api,2017-176,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-177-skyler-brind-amour,2017,EDM,Edmonton Oilers,6,177,Selects Academy U18,USMAAAE,nhl_draft_api,2017-177,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-178-andrei-svetlakov,2017,MIN,Minnesota Wild,6,178,CSKA,RUSSIA,nhl_draft_api,2017-178,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-179-carson-meyer,2017,CBJ,Columbus Blue Jackets,6,179,Miami,NCAA,nhl_draft_api,2017-179,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-180-cole-guttman,2017,TBL,Tampa Bay Lightning,6,180,Dubuque,USHL,nhl_draft_api,2017-180,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-181-petrus-palmu,2017,VAN,Vancouver Canucks,6,181,Owen Sound,OHL,nhl_draft_api,2017-181,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-182-benton-maass,2017,WSH,Washington Capitals,6,182,Elk River,High School,nhl_draft_api,2017-182,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-183-jordan-hollett,2017,OTT,Ottawa Senators,6,183,Regina,WHL,nhl_draft_api,2017-183,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-184-sebastian-repo,2017,FLA,Florida Panthers,6,184,Tappara,FINLAND,nhl_draft_api,2017-184,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-185-sasha-chmelevski,2017,SJS,San Jose Sharks,6,185,Ottawa,OHL,nhl_draft_api,2017-185,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-186-antti-palojarvi,2017,PIT,Pittsburgh Penguins,6,186,Lukko Jr.,Finland Jrs.,nhl_draft_api,2017-186,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-187-nick-leivermann,2017,COL,Colorado Avalanche,7,187,Eden Prarie,High School,nhl_draft_api,2017-187,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-188-matt-brassard,2017,VAN,Vancouver Canucks,7,188,Oshawa,OHL,nhl_draft_api,2017-188,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-189-ben-jones,2017,VGK,Vegas Golden Knights,7,189,Niagara,OHL,nhl_draft_api,2017-189,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-190-erik-walli-walterholm,2017,ARI,Arizona Coyotes,7,190,Djurgarden U18,SWEDEN-JR. U18,nhl_draft_api,2017-190,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-191-jocktan-chainey,2017,NJD,New Jersey Devils,7,191,Halifax,QMJHL,nhl_draft_api,2017-191,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-192-linus-weissbach,2017,BUF,Buffalo Sabres,7,192,Tri-City,USHL,nhl_draft_api,2017-192,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-193-brady-gilmour,2017,DET,Detroit Red Wings,7,193,Saginaw,OHL,nhl_draft_api,2017-193,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-194-dylan-ferguson,2017,DAL,Dallas Stars,7,194,Kamloops,WHL,nhl_draft_api,2017-194,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-195-victor-berglund,2017,BOS,Boston Bruins,7,195,Modo Jr.,Sweden Jrs.,nhl_draft_api,2017-195,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-196-wyatt-kalynuk,2017,PHI,Philadelphia Flyers,7,196,Bloomington,USHL,nhl_draft_api,2017-196,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-197-ville-rasanen,2017,CAR,Carolina Hurricanes,7,197,Jokipojat,FINLAND-2,nhl_draft_api,2017-197,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-198-skyler-mckenzie,2017,WPG,Winnipeg Jets,7,198,Portland,WHL,nhl_draft_api,2017-198,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-199-cayden-primeau,2017,MTL,Montréal Canadiens,7,199,Lincoln,USHL,nhl_draft_api,2017-199,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-200-sammy-walker,2017,TBL,Tampa Bay Lightning,7,200,Edina H.S.,High School,nhl_draft_api,2017-200,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-201-logan-cockerill,2017,NYI,New York Islanders,7,201,USA U-18,USHL,nhl_draft_api,2017-201,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-202-filip-sveningsson,2017,CGY,Calgary Flames,7,202,HV 71 Jr.,Sweden Jrs.,nhl_draft_api,2017-202,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-203-ryan-o-connell,2017,TOR,Toronto Maple Leafs,7,203,St. Andrew's College,HIGH-ON,nhl_draft_api,2017-203,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-204-daniel-bukac,2017,BOS,Boston Bruins,7,204,Brandon,WHL,nhl_draft_api,2017-204,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-205-yegor-zaitsev,2017,NJD,New Jersey Devils,7,205,Balashikha,RUSSIA-2,nhl_draft_api,2017-205,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-206-anton-andersson,2017,STL,St. Louis Blues,7,206,Lulea Jr.,Sweden Jrs.,nhl_draft_api,2017-206,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-207-patrik-virta,2017,NYR,New York Rangers,7,207,TPS,FINLAND,nhl_draft_api,2017-207,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-208-philip-kemp,2017,EDM,Edmonton Oilers,7,208,USA U-18,USHL,nhl_draft_api,2017-208,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-209-nick-swaney,2017,MIN,Minnesota Wild,7,209,Waterloo,USHL,nhl_draft_api,2017-209,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-210-robbie-stucker,2017,CBJ,Columbus Blue Jackets,7,210,St. Thomas,High School,nhl_draft_api,2017-210,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-211-croix-evingson,2017,WPG,Winnipeg Jets,7,211,Shreveport,NAHL,nhl_draft_api,2017-211,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-212-ivan-chekhovich,2017,SJS,San Jose Sharks,7,212,Baie Comeau,QMJHL,nhl_draft_api,2017-212,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-213-kristian-roykas-marthinsen,2017,WSH,Washington Capitals,7,213,Almtuna Jr.,SWEDEN-JR. 2,nhl_draft_api,2017-213,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-214-matthew-hellickson,2017,NJD,New Jersey Devils,7,214,Sioux City,USHL,nhl_draft_api,2017-214,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-215-joshua-ess,2017,CHI,Chicago Blackhawks,7,215,Lakeville South,High School,nhl_draft_api,2017-215,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-216-jacob-paquette,2017,NSH,Nashville Predators,7,216,Kingston,OHL,nhl_draft_api,2017-216,https://api-web.nhle.com/v1/draft/picks/2017/all
2017-217-william-reilly,2017,PIT,Pittsburgh Penguins,7,217,RPI,NCAA,nhl_draft_api,2017-217,https://api-web.nhle.com/v1/draft/picks/2017/all
