team_id,team_name,league_level,affiliate_of,role_bucket,role_type,players,under_25,age_25_to_29,age_30_plus,right_shots,left_shots,avg_age,avg_points_per_game,avg_goalie_save_percentage,avg_goalie_goals_against_average,goalie_wins,goalie_shutouts,snapshot_dates,snapshot_types,high_confidence_assignments,contract_players,contract_coverage,total_cap_hit,avg_cap_hit,long_term_committed,expiring_contracts,trade_protected,avg_trade_restriction_share,roster_flexibility_score,contract_commitment_score,scarcity_target,scarcity_score,example_players,u25_example_players
DAL,Dallas Stars,NHL,,center,scoring_center,5,1,1,3,2,3,30.32,0.895,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Wyatt Johnston; Matt Duchene; Roope Hintz; Mikael Granlund; Tyler Seguin,Wyatt Johnston
DAL,Dallas Stars,NHL,,center,two_way_center,4,2,1,1,2,2,26.28,0.258,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Mavrik Bourque; Justin Hryckowian; Oskar Bäck; Colin Blackwell,Mavrik Bourque; Justin Hryckowian
DAL,Dallas Stars,NHL,,defense,defense_depth,4,0,1,3,2,2,32.05,0.087,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.333,Mathew Dumba; Brendan Smith; Alexander Petrovic; Kyle Capobianco,
DAL,Dallas Stars,NHL,,defense,puck_moving_defense,2,1,1,0,0,2,24.85,0.571,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Thomas Harley; Miro Heiskanen,Thomas Harley
DAL,Dallas Stars,NHL,,defense,two_way_defense,5,2,0,3,3,2,27.88,0.231,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Nils Lundkvist; Lian Bichsel; Esa Lindell; Ilya Lyubushkin; Cody Ceci,Nils Lundkvist; Lian Bichsel
DAL,Dallas Stars,NHL,,goalie,starter_goalie,1,0,1,0,0,1,26.50,0.017,0.909,2.59,36,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Jake Oettinger (36W, 0.909 SV%, 2.59 GAA, 2 SO)",
DAL,Dallas Stars,NHL,,goalie,tandem_goalie,1,0,0,1,0,1,33.80,0.037,0.915,2.59,14,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Casey DeSmith (14W, 0.915 SV%, 2.59 GAA, 2 SO)",
DAL,Dallas Stars,NHL,,wing,scoring_wing,4,0,2,2,0,4,30.10,0.812,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Jason Robertson; Jamie Benn; Mason Marchment; Mikko Rantanen,
DAL,Dallas Stars,NHL,,wing,two_way_wing,2,1,0,1,1,1,30.20,0.350,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Arttu Hyry; Evgenii Dadonov,Arttu Hyry
DAL,Dallas Stars,NHL,,wing,wing_depth,1,0,1,0,0,1,25.00,0.143,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.875,Matěj Blümel,
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,center,center_depth,2,2,0,0,0,2,20.60,0.419,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Ondrej Becher; Emmitt Finnie,Ondrej Becher; Emmitt Finnie
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,center,scoring_center,1,1,0,0,0,1,22.00,0.909,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Amadeus Lombardi,Amadeus Lombardi
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,center,two_way_center,3,1,1,1,1,2,25.77,0.484,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Nate Danielson; Sheldon Dries; Gabriel Seger,Nate Danielson
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,defense,defense_depth,3,2,0,1,1,2,25.33,0.251,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.333,William Wallinder; Eemil Viro; Brogan Rafferty,William Wallinder; Eemil Viro
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,defense,puck_moving_defense,2,2,0,0,2,0,20.60,0.477,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Anton Johansson; Axel Sandin-Pellikka,Anton Johansson; Axel Sandin-Pellikka
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,defense,two_way_defense,4,2,1,1,2,2,26.48,0.286,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Antti Tuomisto; Shai Buium; Josiah Didier; Nikolai Knyzhov,Antti Tuomisto; Shai Buium
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,goalie,depth_goalie,3,2,0,1,0,0,26.73,0.000,0.898,2.84,8,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Jan Bednar (1W, 0.919 SV%, 2.12 GAA); Carter Gylander (2W, 0.890 SV%, 3.49 GAA); Jack Campbell (5W, 0.893 SV%, 2.91 GAA)","Jan Bednar (1W, 0.919 SV%, 2.12 GAA); Carter Gylander (2W, 0.890 SV%, 3.49 GAA)"
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,goalie,starter_goalie,1,1,0,0,0,0,22.50,0.024,0.911,2.45,21,1,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Sebastian Cossa (21W, 0.911 SV%, 2.45 GAA, 1 SO)","Sebastian Cossa (21W, 0.911 SV%, 2.45 GAA, 1 SO)"
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,wing,scoring_wing,2,1,1,0,1,1,26.30,0.701,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Carter Mazur; Joe Snively,Carter Mazur
DET,Detroit Red Wings,AHL,Grand Rapids Griffins,wing,wing_depth,7,5,2,0,1,6,23.96,0.179,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Alex Doucet; Cross Hanas; Jakub Rychlovský; Carson Bantle; Michael Brandsegg-Nygård,Alex Doucet; Cross Hanas; Jakub Rychlovský; Carson Bantle; Michael Brandsegg-Nygård
DET,Detroit Red Wings,NHL,,center,center_depth,3,0,1,2,1,2,30.67,0.181,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.250,Michael Rasmussen; Tyler Motte; Craig Smith,
DET,Detroit Red Wings,NHL,,center,scoring_center,1,0,1,0,0,1,28.80,0.854,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Dylan Larkin,
DET,Detroit Red Wings,NHL,,center,two_way_center,2,1,0,1,0,2,26.00,0.446,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Marco Kasper; Andrew Copp,Marco Kasper
DET,Detroit Red Wings,NHL,,defense,defense_depth,6,1,1,4,2,4,31.97,0.174,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Albert Johansson; Ben Chiarot; Justin Holl; Erik Gustafsson; Jeff Petry,Albert Johansson
DET,Detroit Red Wings,NHL,,defense,puck_moving_defense,1,1,0,0,1,0,24.20,0.561,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Moritz Seider,Moritz Seider
DET,Detroit Red Wings,NHL,,defense,two_way_defense,1,1,0,0,0,1,22.30,0.397,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Simon Edvinsson,Simon Edvinsson
DET,Detroit Red Wings,NHL,,goalie,depth_goalie,1,0,0,1,0,1,33.30,0.000,0.902,2.49,2,1,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Petr Mrazek (2W, 0.902 SV%, 2.49 GAA, 1 SO)",
DET,Detroit Red Wings,NHL,,goalie,starter_goalie,1,0,0,1,0,1,37.90,0.000,0.901,2.93,21,2,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Cam Talbot (21W, 0.901 SV%, 2.93 GAA, 2 SO)",
DET,Detroit Red Wings,NHL,,goalie,tandem_goalie,1,0,0,1,0,1,32.50,0.000,0.896,2.81,14,1,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Alex Lyon (14W, 0.896 SV%, 2.81 GAA, 1 SO)",
DET,Detroit Red Wings,NHL,,wing,scoring_wing,3,1,1,1,2,1,29.07,0.883,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.250,Lucas Raymond; Alex DeBrincat; Patrick Kane,Lucas Raymond
DET,Detroit Red Wings,NHL,,wing,two_way_wing,2,1,0,1,1,1,28.65,0.327,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Elmer Soderblom; Austin Watson,Elmer Soderblom
DET,Detroit Red Wings,NHL,,wing,wing_depth,4,1,0,3,2,2,30.15,0.316,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.500,Jonatan Berggren; Vladimir Tarasenko; J.T. Compher; Dominik Shine,Jonatan Berggren
EDM,Edmonton Oilers,AHL,Bakersfield Condors,center,center_depth,1,1,0,0,1,0,22.40,0.226,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.667,Jayden Grubbe,Jayden Grubbe
EDM,Edmonton Oilers,AHL,Bakersfield Condors,center,scoring_center,2,0,2,0,1,1,26.95,0.775,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,James Hamblin; Lane Pederson,
EDM,Edmonton Oilers,AHL,Bakersfield Condors,defense,defense_depth,3,2,1,0,3,0,25.30,0.224,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.333,Alex Kannok Leipert; Connor Corcoran; Ronnie Attard,Alex Kannok Leipert; Connor Corcoran
EDM,Edmonton Oilers,AHL,Bakersfield Condors,defense,puck_moving_defense,2,0,1,1,1,1,29.25,0.638,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Connor Carrick; Kyle Mayhew,
EDM,Edmonton Oilers,AHL,Bakersfield Condors,defense,two_way_defense,5,0,4,1,3,2,28.28,0.255,,,,,2025-06-01,season_stats,1,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Phil Kemp; Josh Brown; Darren Brady; Tyler Inamoto; Travis Dermott,
EDM,Edmonton Oilers,AHL,Bakersfield Condors,goalie,depth_goalie,1,1,0,0,0,0,22.70,0.000,0.913,2.83,2,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Brett Brochu (2W, 0.913 SV%, 2.83 GAA)","Brett Brochu (2W, 0.913 SV%, 2.83 GAA)"
EDM,Edmonton Oilers,AHL,Bakersfield Condors,goalie,tandem_goalie,1,0,0,1,0,0,30.90,0.036,0.906,2.76,12,2,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Collin Delia (12W, 0.906 SV%, 2.76 GAA, 2 SO)",
EDM,Edmonton Oilers,AHL,Bakersfield Condors,wing,scoring_wing,5,4,0,1,3,2,24.58,0.919,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Matthew Savoie; Rhett Pitlick; Matt Copponi; Roby Järventie; Seth Griffith,Matthew Savoie; Rhett Pitlick; Matt Copponi; Roby Järventie
EDM,Edmonton Oilers,AHL,Bakersfield Condors,wing,two_way_wing,5,4,1,0,1,4,23.68,0.234,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Daniel D’Amato; Ethan Keppen; Brady Stonehouse; Brayden Tracey; Josh Prokop,Daniel D’Amato; Ethan Keppen; Brady Stonehouse; Brayden Tracey
EDM,Edmonton Oilers,AHL,Bakersfield Condors,wing,wing_depth,7,5,2,0,4,3,23.39,0.225,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Matvey Petrov; Alex Swetlikoff; James Stefan; Jacob Perreault; Connor Clattenburg,Matvey Petrov; Alex Swetlikoff; James Stefan; Jacob Perreault; Connor Clattenburg
EDM,Edmonton Oilers,NHL,,center,center_depth,4,1,1,2,2,2,29.90,0.160,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Matt Savoie; Mattias Janmark; Derek Ryan; Trent Frederic,Matt Savoie
EDM,Edmonton Oilers,NHL,,center,scoring_center,2,0,2,0,0,2,29.00,1.493,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Leon Draisaitl; Connor McDavid,
EDM,Edmonton Oilers,NHL,,center,two_way_center,3,0,1,2,1,2,31.40,0.365,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Adam Henrique; Ryan Nugent-Hopkins; Noah Philp,
EDM,Edmonton Oilers,NHL,,defense,defense_depth,4,0,1,3,3,1,29.75,0.170,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.333,Brett Kulak; Ty Emberson; Troy Stecher; Joshua Brown,
EDM,Edmonton Oilers,NHL,,defense,puck_moving_defense,3,0,2,1,1,2,29.97,0.619,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Evan Bouchard; Mattias Ekholm; Jake Walman,
EDM,Edmonton Oilers,NHL,,defense,two_way_defense,3,0,1,2,1,2,30.03,0.266,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Darnell Nurse; John Klingberg; Cam Dineen,
EDM,Edmonton Oilers,NHL,,goalie,depth_goalie,1,1,0,0,0,1,24.90,0.000,0.862,3.10,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Olivier Rodrigue (0.862 SV%, 3.10 GAA)","Olivier Rodrigue (0.862 SV%, 3.10 GAA)"
EDM,Edmonton Oilers,NHL,,goalie,starter_goalie,2,0,1,1,0,2,29.85,0.014,0.898,2.77,48,3,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,"Stuart Skinner (26W, 0.896 SV%, 2.81 GAA, 3 SO); Calvin Pickard (22W, 0.900 SV%, 2.71 GAA)",
EDM,Edmonton Oilers,NHL,,wing,scoring_wing,1,0,0,1,1,0,33.00,0.603,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.750,Zach Hyman,
EDM,Edmonton Oilers,NHL,,wing,two_way_wing,6,2,0,4,3,3,30.43,0.262,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Vasily Podkolzin; Quinn Hutson; Connor Brown; Corey Perry; Jeff Skinner,Vasily Podkolzin; Quinn Hutson
EDM,Edmonton Oilers,NHL,,wing,wing_depth,3,0,2,1,2,1,29.43,0.245,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.625,Viktor Arvidsson; Kasperi Kapanen; Max Jones,
FLA,Florida Panthers,AHL,Charlotte Checkers,center,two_way_center,2,0,0,2,2,0,34.35,0.417,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Kyle Criscuolo; Zac Dalpe,
FLA,Florida Panthers,AHL,Charlotte Checkers,defense,defense_depth,1,1,0,0,0,1,21.10,0.189,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.778,Marek Alscher,Marek Alscher
FLA,Florida Panthers,AHL,Charlotte Checkers,defense,puck_moving_defense,2,1,0,1,1,1,27.15,0.669,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Michael Benning; Trevor Carrick,Michael Benning
FLA,Florida Panthers,AHL,Charlotte Checkers,defense,two_way_defense,5,3,2,0,4,1,25.40,0.237,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Mikulas Hovorka; Eamon Powell; Colton Huard; Dennis Cesana; Mitchell Vande Sompel,Mikulas Hovorka; Eamon Powell; Colton Huard
FLA,Florida Panthers,AHL,Charlotte Checkers,goalie,starter_goalie,1,0,1,0,0,0,28.80,0.000,0.894,2.91,14,1,2025-06-01,season_stats,1,0,0.000,,,0,0,0,,,0.000,1.5,0.333,"Kaapo Kähkönen (14W, 0.894 SV%, 2.91 GAA, 1 SO)",
FLA,Florida Panthers,AHL,Charlotte Checkers,goalie,tandem_goalie,2,1,0,1,0,0,27.05,0.029,0.910,1.97,26,9,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Cooper Black (11W, 0.910 SV%, 1.98 GAA, 3 SO); Ken Appleby (15W, 0.910 SV%, 1.96 GAA, 6 SO)","Cooper Black (11W, 0.910 SV%, 1.98 GAA, 3 SO)"
FLA,Florida Panthers,AHL,Charlotte Checkers,wing,scoring_wing,7,4,2,1,3,4,25.07,0.820,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Justin Sourdif; Ryan McAllister; Liam McLinskey; Jack Devine; John Leonard,Justin Sourdif; Ryan McAllister; Liam McLinskey; Jack Devine
FLA,Florida Panthers,AHL,Charlotte Checkers,wing,two_way_wing,9,5,4,0,6,3,24.37,0.343,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Ben Steeves; Nicholas Zabaneh; Riley Bezeau; Brett Chorske; Liam Arnsby,Ben Steeves; Nicholas Zabaneh; Riley Bezeau; Brett Chorske; Liam Arnsby
FLA,Florida Panthers,AHL,Charlotte Checkers,wing,wing_depth,5,4,1,0,1,4,22.98,0.207,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.167,Sandis Vilmanis; Riley Hughes; Josh Davies; Kai Schwindt; Wilmer Skoog,Sandis Vilmanis; Riley Hughes; Josh Davies; Kai Schwindt
FLA,Florida Panthers,NHL,,center,center_depth,4,0,2,2,1,3,29.00,0.188,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Evan Rodrigues; Jesper Boqvist; Nico Sturm; Rasmus Asplund,
FLA,Florida Panthers,NHL,,center,scoring_center,4,0,4,0,1,3,29.50,0.853,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Carter Verhaeghe; Sam Reinhart; Sam Bennett; Aleksander Barkov,
FLA,Florida Panthers,NHL,,center,two_way_center,2,1,1,0,0,2,25.20,0.435,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Anton Lundell; Eetu Luostarinen,Anton Lundell
FLA,Florida Panthers,NHL,,defense,defense_depth,4,1,1,2,1,3,29.05,0.166,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.333,Tobias Bjornfot; Uvis Balinskis; Seth Jones; Jaycob Megna,Tobias Bjornfot
FLA,Florida Panthers,NHL,,defense,puck_moving_defense,2,0,2,0,1,1,28.20,0.545,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Aaron Ekblad; Matt Kiersted,
FLA,Florida Panthers,NHL,,defense,two_way_defense,4,0,2,2,0,4,31.65,0.275,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Gustav Forsling; Nate Schmidt; Niko Mikkola; Dmitry Kulikov,
FLA,Florida Panthers,NHL,,goalie,depth_goalie,1,0,1,0,0,1,29.40,0.000,0.890,3.00,2,1,2025-06-01,season_participation,1,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Vitek Vanecek (2W, 0.890 SV%, 3.00 GAA, 1 SO)",
FLA,Florida Panthers,NHL,,goalie,starter_goalie,1,0,0,1,0,1,36.70,0.019,0.906,2.44,33,5,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Sergei Bobrovsky (33W, 0.906 SV%, 2.44 GAA, 5 SO)",
FLA,Florida Panthers,NHL,,wing,scoring_wing,1,0,1,0,0,1,27.50,1.096,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.750,Matthew Tkachuk,
FLA,Florida Panthers,NHL,,wing,two_way_wing,4,0,2,2,1,3,31.35,0.241,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,A.J. Greer; Tomas Nosek; Brad Marchand; Jesse Puljujarvi,
FLA,Florida Panthers,NHL,,wing,wing_depth,2,1,1,0,1,1,24.55,0.263,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.750,Mackie Samoskevich; Jonah Gadjovich,Mackie Samoskevich
LAK,Los Angeles Kings,AHL,Ontario Reign,defense,defense_depth,4,3,1,0,1,3,22.15,0.159,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.111,Jakub Dvořák; Otto Salin; Dru Krebs; Cole Krygier,Jakub Dvořák; Otto Salin; Dru Krebs
LAK,Los Angeles Kings,AHL,Ontario Reign,defense,puck_moving_defense,1,0,1,0,1,0,26.10,0.457,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Reilly Walsh,
LAK,Los Angeles Kings,AHL,Ontario Reign,defense,two_way_defense,5,2,3,0,3,2,25.90,0.266,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Jack Millar; Angus Booth; Joseph Cecconi; Joe Hicketts; Luke Rowe,Jack Millar; Angus Booth
LAK,Los Angeles Kings,AHL,Ontario Reign,goalie,depth_goalie,3,1,2,0,0,0,23.83,0.000,0.897,2.66,4,1,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,"Carter George (2W, 0.984 SV%, 0.50 GAA, 1 SO); Jacob Ingham (2W, 0.864 SV%, 3.26 GAA); Dryden McKay (0.889 SV%, 4.01 GAA)","Carter George (2W, 0.984 SV%, 0.50 GAA, 1 SO)"
LAK,Los Angeles Kings,AHL,Ontario Reign,wing,scoring_wing,4,0,3,1,3,1,27.65,0.782,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.000,Glenn Gawdin; Jack Studnicka; Charles Hudon; Samuel Fagemo,
LAK,Los Angeles Kings,AHL,Ontario Reign,wing,two_way_wing,1,1,0,0,0,1,24.10,0.167,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.667,Quinn Olson,Quinn Olson
LAK,Los Angeles Kings,AHL,Ontario Reign,wing,wing_depth,10,6,3,1,5,5,24.11,0.234,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,6.0,0.000,Francesco Pinelli; Martin Chromiak; Aatu Jämsen; Kaleb Lawrence; Jared Wright,Francesco Pinelli; Martin Chromiak; Aatu Jämsen; Kaleb Lawrence; Jared Wright
LAK,Los Angeles Kings,NHL,,center,center_depth,2,0,1,1,2,0,31.90,0.160,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.500,Trevor Lewis; Akil Thomas,
LAK,Los Angeles Kings,NHL,,center,scoring_center,1,0,0,1,0,1,37.80,0.827,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Anze Kopitar,
LAK,Los Angeles Kings,NHL,,center,two_way_center,3,2,0,1,0,3,26.37,0.348,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Alex Turcotte; Samuel Helenius; Phillip Danault,Alex Turcotte; Samuel Helenius
LAK,Los Angeles Kings,NHL,,defense,defense_depth,1,0,1,0,0,1,28.00,0.000,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,6.0,0.833,Caleb Jones,
LAK,Los Angeles Kings,NHL,,defense,puck_moving_defense,1,0,0,1,1,0,35.50,0.567,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,Drew Doughty,
LAK,Los Angeles Kings,NHL,,defense,two_way_defense,7,2,4,1,3,4,27.24,0.283,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,Jordan Spence; Brandt Clarke; Vladislav Gavrikov; Mikey Anderson; Joel Edmundson,Jordan Spence; Brandt Clarke
LAK,Los Angeles Kings,NHL,,goalie,depth_goalie,2,1,0,1,0,2,29.05,0.000,0.899,2.70,1,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.000,"Erik Portillo (1W, 0.966 SV%, 1.02 GAA); Pheonix Copley (0.833 SV%, 4.37 GAA)","Erik Portillo (1W, 0.966 SV%, 1.02 GAA)"
LAK,Los Angeles Kings,NHL,,goalie,starter_goalie,1,0,0,1,0,1,35.10,0.020,0.922,2.02,31,5,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"Darcy Kuemper (31W, 0.922 SV%, 2.02 GAA, 5 SO)",
LAK,Los Angeles Kings,NHL,,goalie,tandem_goalie,1,0,0,1,0,1,32.80,0.000,0.887,2.84,16,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,2.0,0.500,"David Rittich (16W, 0.887 SV%, 2.84 GAA)",
LAK,Los Angeles Kings,NHL,,wing,scoring_wing,5,1,4,0,2,3,27.38,0.816,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Quinton Byfield; Adrian Kempe; Kevin Fiala; Andrei Kuzmenko; Taylor Ward,Quinton Byfield
LAK,Los Angeles Kings,NHL,,wing,two_way_wing,4,1,2,1,1,3,27.75,0.466,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,4.0,0.000,Alex Laferriere; Warren Foegele; Trevor Moore; Tanner Jeannot,Alex Laferriere
LAK,Los Angeles Kings,NHL,,wing,wing_depth,2,1,1,0,0,2,26.80,0.121,,,,,2025-06-01,season_participation,0,0,0.000,,,0,0,0,,,0.000,8.0,0.750,Andre Lee; Jeff Malott,Andre Lee
MIN,Minnesota Wild,AHL,Iowa Wild,center,center_depth,2,2,0,0,0,2,22.25,0.291,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,3.0,0.333,Caedan Bankier; Gavin Hain,Caedan Bankier; Gavin Hain
MIN,Minnesota Wild,AHL,Iowa Wild,center,two_way_center,1,0,1,0,1,0,26.90,0.333,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.333,Tristan Ashbrook,
MIN,Minnesota Wild,AHL,Iowa Wild,defense,defense_depth,4,4,0,0,2,2,22.88,0.205,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,4.5,0.111,David Špaček; Ryan O’Rourke; Kyle Masters; Ben Meehan,David Špaček; Ryan O’Rourke; Kyle Masters; Ben Meehan
MIN,Minnesota Wild,AHL,Iowa Wild,defense,two_way_defense,5,4,1,0,1,4,22.54,0.178,,,,,2025-06-01,season_stats,0,0,0.000,,,0,0,0,,,0.000,1.5,0.000,Carson Lambos; Jack Peart; David Jiříček; Stevie Leskovar; Will Zmolek,Carson Lambos; Jack Peart; David Jiříček; Stevie Leskovar
